t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0,-5,4.5,1.2,0.81001,-0,0,-0.58642,0,0,0,0,0,0,0,0,0,0,0,0,1.8684,2.2994,2.299,1.8688,0,0,0,278.86,-851.19,169.47
0.01,-5,4.5,1.2,0.81001,0.0013038,0.0018034,-0.58642,4.5783e-05,-0.00013919,2.7729e-05,-0.0012718,0.87826,-1.5849e-06,0.013666,-0.041491,0.0082676,0,0,0,1.888,2.2834,2.2849,1.8864,2.7056,-8.1922,1.6331,262.33,-787.59,157.21
0.02,-5,4.5,1.2,0.8104,0.0050666,0.0070212,-0.58581,0.00036077,-0.0010924,0.00021776,-0.0042344,1.6821,-2.4682e-05,0.053568,-0.16176,0.03226,0,0,0,1.9124,2.2699,2.2727,1.9093,5.2481,-15.758,3.1455,246.26,-725.96,145.33
0.03,-5,4.5,1.2,0.81064,0.01105,0.015347,-0.58524,0.0011992,-0.0036164,0.00072137,-0.0094688,2.4055,-0.00012117,0.1181,-0.35464,0.070788,0,0,0,1.9422,2.259,2.263,1.9376,7.6322,-22.718,4.541,230.64,-666.29,133.82
0.04,-5,4.4999,1.2,0.81072,0.018998,0.026447,-0.58453,0.0027997,-0.0084072,0.0016781,-0.016693,3.0423,-0.00036987,0.2057,-0.61416,0.1227,0,0,0,1.9782,2.2514,2.2564,1.9719,9.8624,-29.091,5.8232,215.46,-608.54,122.68
0.05,-4.9999,4.4998,1.2,0.81053,0.028636,0.03996,-0.58363,0.0053851,-0.016102,0.0032163,-0.025801,3.5865,-0.00086818,0.31485,-0.93455,0.18689,0,0,0,2.021,2.248,2.2537,2.013,11.943,-34.895,6.9958,200.73,-552.69,111.9
0.06,-4.9999,4.4996,1.2001,0.80999,0.03967,0.055498,-0.58246,0.0091636,-0.027283,0.0054532,-0.036645,4.0328,-0.0017223,0.44408,-1.3102,0.26227,0,0,0,2.0713,2.25,2.2561,2.0616,13.878,-40.15,8.0625,186.44,-498.71,101.48
0.07,-4.9997,4.4992,1.2002,0.80901,0.051793,0.07265,-0.58098,0.014329,-0.042473,0.0084955,-0.049042,4.3775,-0.0030363,0.59195,-1.7358,0.34779,0,0,0,2.1293,2.2588,2.2649,2.1178,15.673,-44.875,9.0266,172.57,-446.59,91.411
0.08,-4.9996,4.4987,1.2003,0.80753,0.06469,0.090992,-0.57916,0.02106,-0.062147,0.01244,-0.06277,4.62,-0.0049017,0.75709,-2.206,0.44247,0,0,0,2.195,2.2759,2.2818,2.1817,17.331,-49.088,9.8919,159.14,-396.29,81.69
0.09,-4.9993,4.498,1.2004,0.80554,0.07805,0.11011,-0.57697,0.029524,-0.086726,0.017372,-0.077588,4.7632,-0.0073884,0.93814,-2.7159,0.54531,0,0,0,2.2679,2.3028,2.3081,2.253,18.857,-52.807,10.662,146.12,-347.79,72.312
0.1,-4.999,4.497,1.2006,0.80302,0.09158,0.12959,-0.57443,0.039872,-0.11658,0.02337,-0.093241,4.8139,-0.010539,1.1338,-3.2606,0.65539,0,0,0,2.3475,2.3406,2.3451,2.3311,20.255,-56.05,11.339,133.51,-301.07,63.272
0.11,-4.9985,4.4956,1.2009,0.80003,0.10501,0.14908,-0.57158,0.052244,-0.15204,0.030501,-0.10948,4.7822,-0.014368,1.3428,-3.8354,0.7718,0,0,0,2.4331,2.3901,2.3936,2.4155,21.529,-58.834,11.928,121.32,-256.1,54.566
0.12,-4.9979,4.4939,1.2012,0.79661,0.11812,0.16827,-0.56846,0.066769,-0.19337,0.038824,-0.12609,4.6808,-0.018861,1.564,-4.4358,0.89367,0,0,0,2.5243,2.4515,2.4539,2.5055,22.683,-61.178,12.432,109.53,-212.86,46.19
0.13,-4.9972,4.4917,1.2017,0.79285,0.13072,0.18691,-0.56513,0.08356,-0.24083,0.04839,-0.14287,4.5236,-0.023983,1.7961,-5.0575,1.0202,0,0,0,2.6203,2.5246,2.5259,2.6006,23.721,-63.097,12.853,98.135,-171.32,38.138
0.14,-4.9962,4.4891,1.2022,0.78883,0.14266,0.20479,-0.56166,0.10272,-0.29458,0.05924,-0.15967,4.3245,-0.029685,2.038,-5.6964,1.1505,0,0,0,2.7208,2.6088,2.6089,2.7004,24.647,-64.61,13.195,87.135,-131.46,30.406
0.15,-4.9951,4.4858,1.2028,0.78463,0.15386,0.22179,-0.55812,0.12435,-0.3548,0.071409,-0.17638,4.0965,-0.035909,2.2887,-6.3484,1.2838,0,0,0,2.8255,2.703,2.702,2.8045,25.465,-65.732,13.462,76.522,-93.259,22.989
0.16,-4.9937,4.4819,1.2036,0.78033,0.16424,0.23782,-0.55458,0.14852,-0.42158,0.084924,-0.19293,3.8511,-0.042595,2.547,-7.0098,1.4195,0,0,0,2.9339,2.8058,2.8038,2.9125,26.179,-66.48,13.656,66.291,-56.683,15.882
0.17,-4.9921,4.4774,1.2045,0.776,0.17379,0.25284,-0.55108,0.17531,-0.49501,0.099804,-0.20928,3.5977,-0.049689,2.8119,-7.6768,1.5567,0,0,0,3.0457,2.9161,2.9131,3.024,26.792,-66.871,13.781,56.436,-21.711,9.081
0.18,-4.9902,4.472,1.2056,0.77171,0.18249,0.26686,-0.54767,0.20478,-0.57513,0.11606,-0.22543,3.3436,-0.057142,3.0825,-8.3461,1.6949,0,0,0,3.1605,3.0324,3.0285,3.1385,27.309,-66.92,13.839,46.952,11.681,2.581
0.19,-4.988,4.4658,1.2069,0.7675,0.19037,0.27989,-0.5444,0.23698,-0.66193,0.1337,-0.24138,3.0944,-0.064914,3.3578,-9.0142,1.8333,0,0,0,3.2778,3.1533,3.1486,3.2555,27.732,-66.643,13.833,37.834,43.518,-3.6228
0.2,-4.9855,4.4588,1.2083,0.7634,0.19743,0.29198,-0.54128,0.27195,-0.75539,0.15273,-0.25718,2.8541,-0.072976,3.6368,-9.6779,1.9713,0,0,0,3.3969,3.2775,3.2721,3.3745,28.066,-66.055,13.767,29.075,73.825,-9.5349
0.21,-4.9826,4.4507,1.2099,0.75944,0.20373,0.30318,-0.53835,0.30972,-0.85546,0.17313,-0.27285,2.625,-0.081307,3.9188,-10.334,2.1084,0,0,0,3.5174,3.404,3.3979,3.4948,28.315,-65.171,13.644,20.671,102.63,-15.16
0.22,-4.9793,4.4416,1.2118,0.75564,0.2093,0.31354,-0.53562,0.35033,-0.96205,0.19489,-0.28845,2.4086,-0.089895,4.2029,-10.98,2.244,0,0,0,3.6386,3.5316,3.5248,3.6157,28.481,-64.007,13.465,12.616,129.94,-20.503
0.23,-4.9756,4.4315,1.2138,0.75201,0.21418,0.32314,-0.5331,0.39378,-1.075,0.218,-0.30403,2.2056,-0.098738,4.4882,-11.614,2.3776,0,0,0,3.7597,3.6592,3.6519,3.7366,28.568,-62.577,13.235,4.9046,155.81,-25.569
0.24,-4.9714,4.4201,1.2161,0.74854,0.21841,0.33202,-0.5308,0.4401,-1.1943,0.24243,-0.31965,2.0159,-0.10784,4.774,-12.231,2.5085,0,0,0,3.8802,3.7861,3.7782,3.8568,28.58,-60.896,12.955,-2.4688,180.24,-30.362
0.25,-4.9667,4.4075,1.2187,0.74525,0.22203,0.34026,-0.52871,0.48926,-1.3196,0.26816,-0.33536,1.8394,-0.11721,5.0595,-12.831,2.6365,0,0,0,3.9994,3.9114,3.9029,3.9756,28.52,-58.977,12.628,-9.5095,203.26,-34.887
0.26,-4.9616,4.3937,1.2215,0.74212,0.22506,0.3479,-0.52685,0.54128,-1.4508,0.29515,-0.35123,1.6753,-0.12686,5.3441,-13.41,2.761,0,0,0,4.1166,4.0344,4.0254,4.0923,28.391,-56.835,12.258,-16.223,224.9,-39.148
0.27,-4.9559,4.3785,1.2246,0.73915,0.22756,0.35501,-0.52521,0.59614,-1.5877,0.32337,-0.3673,1.5228,-0.13681,5.6271,-13.967,2.8815,0,0,0,4.2313,4.1544,4.1448,4.2065,28.197,-54.484,11.846,-22.615,245.19,-43.151
0.28,-4.9497,4.3619,1.228,0.73634,0.22954,0.36162,-0.52378,0.65382,-1.7301,0.35277,-0.38362,1.381,-0.1471,5.9079,-14.499,2.9978,0,0,0,4.3429,4.2708,4.2607,4.3174,27.94,-51.936,11.396,-28.691,264.14,-46.9
0.29,-4.9428,4.3439,1.2317,0.73367,0.23103,0.3678,-0.52257,0.71429,-1.8776,0.38331,-0.40027,1.2491,-0.15773,6.1857,-15.005,3.1093,0,0,0,4.4507,4.383,4.3724,4.4245,27.624,-49.205,10.909,-34.456,281.78,-50.399
0.3,-4.9354,4.3244,1.2356,0.73113,0.23206,0.37357,-0.52157,0.77752,-2.0301,0.41494,-0.41728,1.1261,-0.16876,6.4602,-15.482,3.2158,0,0,0,4.5544,4.4906,4.4794,4.5274,27.252,-46.305,10.388,-39.915,298.13,-53.654
0.31,-4.9273,4.3033,1.24,0.72872,0.23264,0.37898,-0.52078,0.84348,-2.1872,0.4476,-0.43471,1.0111,-0.18021,6.7306,-15.93,3.317,0,0,0,4.6534,4.593,4.5812,4.6255,26.827,-43.247,9.8367,-45.075,313.23,-56.67
0.32,-4.9185,4.2806,1.2446,0.72643,0.2328,0.38405,-0.5202,0.91212,-2.3486,0.48126,-0.45262,0.90329,-0.19213,6.9965,-16.347,3.4125,0,0,0,4.7473,4.6899,4.6775,4.7184,26.351,-40.044,9.2559,-49.94,327.09,-59.45
0.33,-4.909,4.2563,1.2496,0.72425,0.23254,0.38882,-0.51982,0.98339,-2.514,0.51583,-0.47104,0.80174,-0.20455,7.2575,-16.731,3.502,0,0,0,4.8357,4.7809,4.7679,4.8057,25.829,-36.709,8.6484,-54.517,339.75,-61.999
0.34,-4.8988,4.2303,1.2549,0.72216,0.23188,0.39332,-0.51963,1.0572,-2.6831,0.55128,-0.49005,0.70572,-0.21752,7.513,-17.081,3.5854,0,0,0,4.9183,4.8657,4.8519,4.887,25.262,-33.253,8.0166,-58.809,351.21,-64.323
0.35,-4.8879,4.2026,1.2606,0.72017,0.23082,0.39756,-0.51964,1.1336,-2.8555,0.58752,-0.50968,0.61448,-0.2311,7.7626,-17.395,3.6623,0,0,0,4.9947,4.9439,4.9294,4.962,24.653,-29.688,7.3627,-62.824,361.52,-66.426
0.36,-4.8761,4.1732,1.2667,0.71826,0.22938,0.40157,-0.51984,1.2125,-3.0309,0.6245,-0.53,0.52732,-0.24534,8.0059,-17.674,3.7325,0,0,0,5.0647,5.0154,5,5.0305,24.006,-26.026,6.6888,-66.567,370.69,-68.312
0.37,-4.8636,4.142,1.2731,0.71642,0.22756,0.40536,-0.52022,1.2937,-3.2088,0.66215,-0.55105,0.44359,-0.26029,8.2426,-17.916,3.796,0,0,0,5.128,5.0798,5.0636,5.0921,23.323,-22.278,5.9972,-70.042,378.75,-69.987
0.38,-4.8503,4.109,1.2799,0.71466,0.22537,0.40895,-0.52079,1.3773,-3.389,0.7004,-0.57289,0.36266,-0.27603,8.4722,-18.119,3.8524,0,0,0,5.1844,5.137,5.1198,5.1467,22.606,-18.455,5.2898,-73.256,385.72,-71.455
0.39,-4.8361,4.0742,1.2871,0.71297,0.2228,0.41236,-0.52154,1.4631,-3.5711,0.73917,-0.59557,0.28394,-0.29262,8.6946,-18.285,3.9017,0,0,0,5.2337,5.1868,5.1685,5.1941,21.859,-14.568,4.5687,-76.213,391.63,-72.721
0.4,-4.821,4.0376,1.2947,0.71133,0.21985,0.41558,-0.52247,1.5512,-3.7546,0.77841,-0.61916,0.20685,-0.31014,8.9093,-18.411,3.9438,0,0,0,5.2758,5.2291,5.2097,5.234,21.083,-10.626,3.836,-78.92,396.5,-73.789
0.41,-4.805,3.9991,1.3027,0.70975,0.21652,0.41863,-0.52357,1.6413,-3.9392,0.81802,-0.64371,0.13085,-0.32867,9.1162,-18.497,3.9784,0,0,0,5.3106,5.2638,5.2431,5.2665,20.281,-6.641,3.0936,-81.382,400.36,-74.665
0.42,-4.7881,3.9588,1.3111,0.70823,0.21281,0.42151,-0.52484,1.7335,-4.1244,0.85795,-0.66928,0.05538,-0.3483,9.3149,-18.543,4.0056,0,0,0,5.3379,5.2908,5.2687,5.2913,19.456,-2.6223,2.3434,-83.604,403.22,-75.352
0.43,-4.7703,3.9166,1.3198,0.70676,0.20871,0.42423,-0.52627,1.8276,-4.3099,0.89811,-0.69593,-0.020084,-0.36913,9.5052,-18.549,4.0253,0,0,0,5.3578,5.31,5.2864,5.3085,18.61,1.4203,1.5872,-85.591,405.13,-75.856
0.44,-4.7516,3.8726,1.329,0.70534,0.20421,0.42678,-0.52787,1.9235,-4.4953,0.93843,-0.72372,-0.096078,-0.39127,9.687,-18.515,4.0373,0,0,0,5.3703,5.3215,5.2962,5.318,17.745,5.4772,0.82683,-87.35,406.1,-76.181
0.45,-4.7319,3.8267,1.3386,0.70398,0.19932,0.42918,-0.52962,2.0213,-4.6801,0.97883,-0.75273,-0.17314,-0.41483,9.8601,-18.44,4.0418,0,0,0,5.3753,5.3252,5.298,5.3198,16.864,9.5392,0.064129,-88.886,406.15,-76.332
0.46,-4.7112,3.779,1.3486,0.70267,0.19401,0.4314,-0.53152,2.1207,-4.8639,1.0192,-0.78301,-0.25181,-0.43995,10.024,-18.324,4.0386,0,0,0,5.3728,5.3213,5.292,5.3139,15.968,13.597,-0.69924,-90.203,405.31,-76.314
0.47,-4.6894,3.7294,1.359,0.70141,0.18828,0.43345,-0.53356,2.2217,-5.0464,1.0596,-0.81463,-0.33267,-0.46675,10.179,-18.168,4.0278,0,0,0,5.3631,5.3097,5.2782,5.3004,15.06,17.643,-1.4616,-91.308,403.61,-76.131
0.48,-4.6667,3.6781,1.3698,0.70022,0.18211,0.43533,-0.53574,2.3243,-5.2271,1.0998,-0.84767,-0.41628,-0.49541,10.325,-17.971,4.0094,0,0,0,5.3462,5.2906,5.2565,5.2795,14.143,21.667,-2.2213,-92.206,401.06,-75.788
0.49,-4.643,3.6249,1.381,0.69909,0.17549,0.43701,-0.53805,2.4282,-5.4057,1.1397,-0.88219,-0.50326,-0.52608,10.462,-17.735,3.9834,0,0,0,5.3222,5.264,5.2272,5.2511,13.217,25.661,-2.9768,-92.903,397.7,-75.29
0.5,-4.6182,3.57,1.3926,0.69803,0.1684,0.43849,-0.54048,2.5335,-5.5817,1.1794,-0.91827,-0.59425,-0.55894,10.59,-17.458,3.9499,0,0,0,5.2913,5.2303,5.1904,5.2155,12.285,29.618,-3.7266,-93.403,393.55,-74.642
0.51,-4.5923,3.5133,1.4046,0.69705,0.16084,0.43975,-0.54302,2.64,-5.7547,1.2187,-0.95597,-0.68994,-0.5942,10.708,-17.142,3.9089,0,0,0,5.2537,5.1895,5.1461,5.1729,11.349,33.53,-4.4692,-93.713,388.64,-73.847
0.52,-4.5653,3.4549,1.417,0.69617,0.15277,0.44077,-0.54565,2.7476,-5.9244,1.2576,-0.99537,-0.79104,-0.63207,10.817,-16.788,3.8605,0,0,0,5.2097,5.1418,5.0946,5.1235,10.411,37.388,-5.2031,-93.838,382.98,-72.912
0.53,-4.5373,3.3948,1.4297,0.69538,0.14418,0.44154,-0.54837,2.8563,-6.0904,1.2959,-1.0365,-0.89832,-0.67279,10.916,-16.395,3.8049,0,0,0,5.1595,5.0876,5.0362,5.0674,9.4732,41.187,-5.927,-93.783,376.6,-71.84
0.54,-4.5082,3.3331,1.4429,0.69471,0.13505,0.44202,-0.55115,2.9659,-6.2522,1.3336,-1.0795,-1.0126,-0.71661,11.006,-15.964,3.742,0,0,0,5.1035,5.0272,4.971,5.0051,8.5364,44.918,-6.6395,-93.554,369.53,-70.637
0.55,-4.478,3.2698,1.4564,0.69417,0.12536,0.44219,-0.55397,3.0764,-6.4095,1.3707,-1.1244,-1.1348,-0.7638,11.087,-15.497,3.6721,0,0,0,5.0419,4.9607,4.8992,4.9369,7.6027,48.575,-7.3393,-93.156,361.79,-69.307
0.56,-4.4467,3.2049,1.4703,0.69377,0.11507,0.44203,-0.55682,3.1876,-6.562,1.4071,-1.1712,-1.2658,-0.81467,11.158,-14.993,3.5953,0,0,0,4.9752,4.8887,4.8213,4.8631,6.6738,52.152,-8.0252,-92.595,353.41,-67.854
0.57,-4.4143,3.1386,1.4845,0.69354,0.10416,0.44149,-0.55968,3.2995,-6.7093,1.4426,-1.22,-1.4065,-0.86952,11.22,-14.454,3.5117,0,0,0,4.9037,4.8115,4.7376,4.7841,5.7513,55.641,-8.696,-91.876,344.41,-66.284
0.58,-4.3807,3.0708,1.4991,0.6935,0.092611,0.44053,-0.5625,3.412,-6.851,1.4773,-1.2708,-1.5582,-0.92867,11.273,-13.881,3.4214,0,0,0,4.828,4.7296,4.6483,4.7004,4.8368,59.038,-9.3505,-91.004,334.81,-64.601
0.59,-4.346,3.0016,1.5141,0.69368,0.080378,0.43912,-0.56527,3.5249,-6.9868,1.511,-1.3236,-1.7217,-0.99247,11.317,-13.274,3.3247,0,0,0,4.7484,4.6434,4.5541,4.6125,3.9317,62.336,-9.9876,-89.986,324.65,-62.809
0.6,-4.3102,2.931,1.5294,0.69409,0.067433,0.4372,-0.56794,3.6383,-7.1163,1.5437,-1.3785,-1.8982,-1.0612,11.352,-12.634,3.2217,0,0,0,4.6654,4.5536,4.4552,4.5211,3.0376,65.529,-10.606,-88.827,313.94,-60.915
0.61,-4.2732,2.8593,1.545,0.69476,0.053743,0.43472,-0.57047,3.752,-7.2393,1.5754,-1.4353,-2.0887,-1.1353,11.378,-11.963,3.1127,0,0,0,4.5797,4.4606,4.3524,4.4266,2.1557,68.613,-11.206,-87.531,302.71,-58.921
0.62,-4.2352,2.7863,1.5609,0.69573,0.039271,0.43163,-0.57281,3.8658,-7.3555,1.606,-1.4939,-2.2944,-1.2151,11.395,-11.262,2.9977,0,0,0,4.4917,4.3653,4.2462,4.3299,1.2874,71.582,-11.784,-86.105,290.99,-56.834
0.63,-4.1959,2.7122,1.5771,0.69702,0.023981,0.42786,-0.57492,3.9798,-7.4645,1.6354,-1.5543,-2.516,-1.3006,11.404,-10.532,2.877,0,0,0,4.4019,4.2683,4.1372,4.2317,0.43399,74.431,-12.342,-84.554,278.79,-54.657
0.64,-4.1556,2.637,1.5936,0.69865,0.0078379,0.42335,-0.57672,4.0939,-7.5661,1.6635,-1.6162,-2.7542,-1.3923,11.404,-9.7741,2.7509,0,0,0,4.3111,4.1704,4.0264,4.1329,-0.40329,77.156,-12.877,-82.883,266.15,-52.395
0.65,-4.1141,2.5609,1.6103,0.70066,-0.0091933,0.41802,-0.57815,4.2079,-7.6599,1.6904,-1.6793,-3.0095,-1.4902,11.396,-8.9894,2.6196,0,0,0,4.2196,4.0725,3.9147,4.0343,-1.2233,79.752,-13.39,-81.098,253.08,-50.053
0.66,-4.0714,2.4838,1.6274,0.70305,-0.027143,0.41182,-0.57913,4.3218,-7.7458,1.7159,-1.7432,-3.2816,-1.5941,11.379,-8.1795,2.4832,0,0,0,4.1281,3.9755,3.803,3.9371,-2.0249,82.216,-13.878,-79.205,239.62,-47.637
0.67,-4.0276,2.406,1.6446,0.70586,-0.046037,0.40466,-0.57957,4.4354,-7.8234,1.74,-1.8073,-3.5698,-1.7038,11.355,-7.3456,2.3421,0,0,0,4.0369,3.8805,3.6928,3.8422,-2.807,84.544,-14.342,-77.208,225.79,-45.149
0.68,-3.9827,2.3274,1.6622,0.70908,-0.06589,0.39647,-0.57937,4.5488,-7.8926,1.7627,-1.8711,-3.8724,-1.8188,11.323,-6.4891,2.1964,0,0,0,3.9467,3.7886,3.5854,3.751,-3.5687,86.731,-14.781,-75.114,211.61,-42.596
0.69,-3.9366,2.2482,1.6799,0.71272,-0.086706,0.38719,-0.57845,4.6619,-7.9531,1.7839,-1.9336,-4.1866,-1.9381,11.284,-5.6114,2.0466,0,0,0,3.8577,3.7009,3.4824,3.6645,-4.309,88.775,-15.194,-72.927,197.1,-39.982
0.7,-3.8895,2.1684,1.6978,0.71675,-0.10847,0.37677,-0.57667,4.7745,-8.0048,1.8036,-1.9938,-4.5082,-2.0604,11.237,-4.7141,1.8927,0,0,0,3.7704,3.6186,3.3858,3.5841,-5.027,90.672,-15.58,-70.654,182.3,-37.311
0.71,-3.8412,2.0881,1.716,0.72114,-0.13115,0.36517,-0.57394,4.8866,-8.0473,1.8218,-2.0505,-4.8315,-2.184,11.184,-3.7985,1.735,0,0,0,3.6851,3.5431,3.2976,3.5111,-5.7218,92.42,-15.94,-68.299,167.22,-34.588
0.72,-3.7917,2.0075,1.7343,0.72585,-0.15467,0.35237,-0.57014,4.9981,-8.0807,1.8383,-2.1023,-5.149,-2.3063,11.123,-2.8662,1.574,0,0,0,3.6022,3.4753,3.2199,3.4466,-6.3927,94.015,-16.272,-65.868,151.89,-31.819
0.73,-3.7412,1.9265,1.7527,0.7308,-0.17895,0.33838,-0.56517,5.109,-8.1046,1.8532,-2.1478,-5.4519,-2.4247,11.056,-1.9187,1.4097,0,0,0,3.5223,3.4167,3.1549,3.3919,-7.0389,95.457,-16.576,-63.367,136.34,-29.007
0.74,-3.6895,1.8454,1.7713,0.7359,-0.20384,0.32325,-0.55894,5.2192,-8.119,1.8665,-2.1854,-5.7296,-2.5359,10.982,-0.95758,1.2425,0,0,0,3.4462,3.368,3.1046,3.3479,-7.6598,96.742,-16.852,-60.801,120.59,-26.157
0.75,-3.6368,1.7642,1.79,0.74104,-0.22918,0.30709,-0.55139,5.3287,-8.1237,1.8781,-2.2135,-5.9713,-2.6363,10.903,0.015602,1.0727,0,0,0,3.375,3.3303,3.0709,3.3157,-8.2548,97.868,-17.099,-58.175,104.66,-23.274
0.76,-3.583,1.6829,1.8089,0.74612,-0.25476,0.29002,-0.54248,5.4373,-8.1186,1.8879,-2.2308,-6.1661,-2.7222,10.817,0.99925,0.90064,0,0,0,3.3103,3.3041,3.0549,3.2958,-8.8232,98.834,-17.317,-55.496,88.587,-20.364
0.77,-3.5281,1.6018,1.8278,0.75101,-0.28036,0.27222,-0.53224,5.545,-8.1037,1.8961,-2.2363,-6.3043,-2.7904,10.726,1.9918,0.7265,0,0,0,3.2542,3.2899,3.0572,3.2886,-9.3645,99.639,-17.506,-52.768,72.384,-17.429
0.78,-3.4721,1.5209,1.8468,0.75559,-0.30574,0.25392,-0.5207,5.6518,-8.0788,1.9025,-2.2292,-6.3787,-2.838,10.63,2.9915,0.55061,0,0,0,3.2088,3.2879,3.0777,3.2945,-9.8784,100.28,-17.666,-49.997,56.079,-14.476
0.79,-3.415,1.4403,1.8658,0.75977,-0.33063,0.23537,-0.50798,5.7576,-8.0439,1.9071,-2.2093,-6.3855,-2.8631,10.529,3.9968,0.37328,0,0,0,3.1766,3.2983,3.1155,3.3134,-10.364,100.76,-17.796,-47.188,39.698,-11.509
0.8,-3.3569,1.3601,1.8849,0.76345,-0.35481,0.21682,-0.4942,5.8623,-7.9988,1.9099,-2.1771,-6.3247,-2.865,10.423,5.0062,0.1948,0,0,0,3.16,3.3207,3.1691,3.3451,-10.822,101.08,-17.896,-44.347,23.264,-8.5325
0.81,-3.2978,1.2803,1.904,0.7666,-0.37807,0.19854,-0.47955,5.966,-7.9437,1.911,-2.1334,-6.2001,-2.8438,10.312,6.0178,0.01546,0,0,0,3.1606,3.3552,3.2366,3.3891,-11.251,101.23,-17.966,-41.479,6.8024,-5.5512
0.82,-3.2376,1.2012,1.9231,0.76918,-0.40023,0.18077,-0.46421,6.0686,-7.8785,1.9102,-2.0794,-6.0188,-2.8009,10.198,7.0301,-0.16443,0,0,0,3.1798,3.4014,3.3162,3.4449,-11.652,101.21,-18.007,-38.59,-9.6618,-2.5698
0.83,-3.1764,1.1228,1.9422,0.7712,-0.42117,0.16372,-0.4484,6.17,-7.8031,1.9077,-2.0167,-5.7903,-2.7388,10.079,8.0415,-0.34458,0,0,0,3.2178,3.459,3.4058,3.5118,-12.023,101.03,-18.018,-35.685,-26.104,0.40689
0.84,-3.1142,1.0452,1.9613,0.77268,-0.44082,0.14755,-0.4323,6.2702,-7.7177,1.9033,-1.9471,-5.5256,-2.6603,9.9575,9.0502,-0.52469,0,0,0,3.2743,3.5275,3.5038,3.5891,-12.365,100.69,-17.999,-32.77,-42.5,3.3742
0.85,-3.051,0.96849,1.9803,0.77366,-0.45912,0.1324,-0.41609,6.3691,-7.6221,1.8972,-1.8724,-5.2356,-2.5687,9.8323,10.055,-0.70446,0,0,0,3.348,3.6065,3.6088,3.6757,-12.678,100.18,-17.95,-29.85,-58.825,6.3274
0.86,-2.9868,0.89279,1.9992,0.77419,-0.47609,0.11835,-0.39995,6.4668,-7.5166,1.8893,-1.7942,-4.9306,-2.4672,9.7041,11.053,-0.8836,0,0,0,3.4373,3.6951,3.7196,3.771,-12.962,99.513,-17.872,-26.931,-75.055,9.2618
0.87,-2.9217,0.81819,2.0181,0.77435,-0.49175,0.10543,-0.384,6.5632,-7.4011,1.8795,-1.714,-4.6196,-2.359,9.5731,12.044,-1.0618,0,0,0,3.5404,3.7928,3.8355,3.8738,-13.217,98.682,-17.765,-24.018,-91.164,12.173
0.88,-2.8556,0.7448,2.0368,0.77418,-0.50615,0.093665,-0.36836,6.6582,-7.2757,1.868,-1.6331,-4.31,-2.2469,9.4398,13.026,-1.2388,0,0,0,3.6552,3.8985,3.9555,3.9834,-13.443,97.691,-17.629,-21.116,-107.13,15.055
0.89,-2.7885,0.67271,2.0554,0.77374,-0.51937,0.083025,-0.3531,6.752,-7.1406,1.8548,-1.5525,-4.0076,-2.1331,9.3044,13.998,-1.4143,0,0,0,3.7795,4.0113,4.0791,4.0988,-13.639,96.54,-17.464,-18.232,-122.92,17.905
0.9,-2.7206,0.60202,2.0739,0.7731,-0.53149,0.073475,-0.3383,6.8443,-6.9958,1.8397,-1.4732,-3.7165,-2.0197,9.1671,14.957,-1.588,0,0,0,3.9115,4.1302,4.2058,4.219,-13.807,95.233,-17.271,-15.369,-138.52,20.717
0.91,-2.6517,0.53282,2.0922,0.77229,-0.54258,0.06496,-0.32398,6.9353,-6.8415,1.823,-1.3958,-3.4397,-1.9081,9.0283,15.902,-1.7596,0,0,0,4.0493,4.2541,4.3349,4.3432,-13.947,93.77,-17.05,-12.535,-153.9,23.487
0.92,-2.5818,0.46522,2.1104,0.77136,-0.55272,0.057418,-0.31018,7.0249,-6.6778,1.8046,-1.3207,-3.1787,-1.7996,8.8883,16.832,-1.9289,0,0,0,4.1914,4.3821,4.4659,4.4706,-14.058,92.156,-16.802,-9.734,-169.04,26.21
0.93,-2.5112,0.3993,2.1283,0.77034,-0.562,0.050781,-0.29691,7.1131,-6.5049,1.7844,-1.2481,-2.9344,-1.6949,8.7473,17.744,-2.0956,0,0,0,4.3364,4.5132,4.5983,4.6002,-14.142,90.391,-16.526,-6.9719,-183.91,28.881
0.94,-2.4396,0.33515,2.146,0.76927,-0.57048,0.04498,-0.28417,7.1998,-6.323,1.7627,-1.1783,-2.7069,-1.5944,8.6055,18.639,-2.2593,0,0,0,4.4829,4.6463,4.7314,4.7314,-14.198,88.478,-16.224,-4.2541,-198.49,31.496
0.95,-2.3672,0.27287,2.1636,0.76816,-0.57825,0.039948,-0.27195,7.2852,-6.1322,1.7393,-1.1114,-2.496,-1.4987,8.4634,19.514,-2.42,0,0,0,4.6299,4.7807,4.8647,4.8633,-14.227,86.422,-15.896,-1.5861,-212.75,34.05
0.96,-2.2939,0.21253,2.1808,0.76705,-0.58536,0.035619,-0.26024,7.3691,-5.9328,1.7143,-1.0474,-2.3011,-1.4077,8.3211,20.367,-2.5772,0,0,0,4.7764,4.9154,4.9976,4.9953,-14.23,84.224,-15.543,1.0266,-226.67,36.537
