t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
6.11,0.60213,6.8421,1.4764,0.049388,0.072125,-0.55663,0.82615,-9.6074,4.5114,-0.15161,0.50541,-3.5685,-2.4415,1.4141,-20.419,-1.6569,0,0,0,4.7297,4.6026,4.7076,4.6866,80.339,-12.1,2.9267,-31.397,91.02,13.891
6.12,0.50614,6.8862,1.4748,0.036498,0.084897,-0.5556,0.8263,-9.5893,4.3066,-0.16803,0.49129,-3.4972,-2.396,2.2159,-20.536,-1.627,0,0,0,4.7701,4.6391,4.7518,4.7224,79.993,-11.187,3.063,-37.702,91.541,13.375
6.13,0.41038,6.9282,1.473,0.023748,0.097293,-0.55445,0.82617,-9.5631,4.1007,-0.18415,0.47623,-3.4205,-2.3473,3.0138,-20.643,-1.5957,0,0,0,4.8143,4.6803,4.7996,4.7626,79.585,-10.269,3.1942,-43.971,92.02,12.853
6.14,0.31491,6.9682,1.4711,0.011145,0.10928,-0.55319,0.82578,-9.529,3.8938,-0.19994,0.46034,-3.3392,-2.2956,3.8073,-20.741,-1.5631,0,0,0,4.862,4.7259,4.8506,4.807,79.114,-9.3468,3.3201,-50.199,92.457,12.326
6.15,0.21982,7.0061,1.469,0.0013044,-0.12084,0.55183,-0.82515,-9.487,3.6859,-0.21541,0.44375,-3.2544,-2.2417,4.5959,-20.83,-1.5293,0,0,0,4.913,4.7757,4.9046,4.8552,78.581,-8.4203,3.4407,-56.381,92.853,11.793
6.16,0.12519,7.0419,1.4668,0.013599,-0.13194,0.5504,-0.82429,-9.4371,3.4772,-0.23053,0.42658,-3.1669,-2.186,5.3788,-20.91,-1.4943,0,0,0,4.9671,4.8294,4.9614,4.907,77.987,-7.4899,3.5559,-62.515,93.207,11.256
6.17,0.031106,7.0756,1.4644,0.025738,-0.14258,0.54892,-0.82322,-9.3794,3.2678,-0.24529,0.40895,-3.0774,-2.1289,6.1554,-20.98,-1.4582,0,0,0,5.0239,4.8866,5.0206,4.9622,77.331,-6.5563,3.6658,-68.594,93.519,10.715
6.18,-0.062368,7.1072,1.4619,0.037725,-0.15274,0.5474,-0.82195,-9.314,3.0577,-0.25969,0.39097,-2.9868,-2.071,6.9252,-21.041,-1.421,0,0,0,5.0833,4.947,5.0819,5.0203,76.615,-5.6197,3.7702,-74.616,93.789,10.171
6.19,-0.15515,7.1368,1.4592,0.049564,-0.1624,0.54586,-0.82049,-9.2409,2.847,-0.27371,0.37275,-2.8957,-2.0126,7.6875,-21.092,-1.3828,0,0,0,5.1448,5.0101,5.1452,5.0811,75.839,-4.6806,3.8692,-80.576,94.016,9.6237
6.2,-0.24716,7.1642,1.4564,0.061261,-0.17157,0.54432,-0.81885,-9.1603,2.6359,-0.28734,0.35438,-2.8048,-1.9541,8.4418,-21.134,-1.3436,0,0,0,5.2083,5.0757,5.2102,5.1443,75.004,-3.7395,3.9627,-86.469,94.201,9.0738
6.21,-0.33833,7.1895,1.4535,0.072823,-0.18024,0.5428,-0.81706,-9.0721,2.4243,-0.30058,0.33598,-2.7145,-1.8959,9.1874,-21.167,-1.3036,0,0,0,5.2735,5.1434,5.2766,5.2095,74.11,-2.7968,4.0507,-92.293,94.343,8.5219
6.22,-0.42858,7.2127,1.4504,0.084258,-0.18842,0.5413,-0.81511,-8.9766,2.2126,-0.31341,0.31762,-2.6254,-1.8382,9.9238,-21.19,-1.2626,0,0,0,5.3401,5.2129,5.3441,5.2764,73.158,-1.8528,4.1331,-98.041,94.442,7.9684
6.23,-0.51784,7.2337,1.4472,0.095575,-0.19611,0.53983,-0.81301,-8.8737,2.0006,-0.32583,0.29938,-2.5379,-1.7813,10.65,-21.204,-1.2209,0,0,0,5.4078,5.2837,5.4126,5.3448,72.149,-0.90807,4.21,-103.71,94.498,7.4138
6.24,-0.60603,7.2527,1.4439,0.10678,-0.2033,0.53843,-0.81078,-8.7636,1.7885,-0.33782,0.28136,-2.4521,-1.7254,11.367,-21.208,-1.1785,0,0,0,5.4764,5.3557,5.4818,5.4143,71.084,0.037008,4.2814,-109.3,94.51,6.8587
6.25,-0.69309,7.2695,1.4404,0.11789,-0.21002,0.53708,-0.80842,-8.6464,1.5764,-0.34939,0.2636,-2.3685,-1.6707,12.072,-21.203,-1.1353,0,0,0,5.5456,5.4284,5.5514,5.4846,69.963,0.98199,4.3472,-114.8,94.479,6.3035
6.26,-0.77893,7.2842,1.4369,0.12891,-0.21626,0.5358,-0.80593,-8.5222,1.3645,-0.36053,0.24619,-2.2872,-1.6173,12.766,-21.189,-1.0915,0,0,0,5.6152,5.5016,5.6212,5.5554,68.788,1.9264,4.4075,-120.2,94.405,5.7486
6.27,-0.86351,7.2968,1.4332,0.13985,-0.22204,0.53461,-0.80333,-8.3911,1.1527,-0.37122,0.22916,-2.2083,-1.5653,13.447,-21.165,-1.0472,0,0,0,5.6848,5.575,5.6909,5.6265,67.56,2.8699,4.4622,-125.52,94.286,5.1947
6.28,-0.94673,7.3073,1.4295,0.15071,-0.22738,0.5335,-0.8006,-8.2533,0.9412,-0.38147,0.21259,-2.1321,-1.5148,14.117,-21.131,-1.0023,0,0,0,5.7543,5.6483,5.7605,5.6975,66.278,3.812,4.5114,-130.73,94.124,4.6421
6.29,-1.0285,7.3156,1.4256,0.16151,-0.23227,0.53248,-0.79777,-8.1088,0.73009,-0.39127,0.19651,-2.0585,-1.4659,14.773,-21.089,-0.95697,0,0,0,5.8235,5.7212,5.8295,5.7683,64.946,4.7523,4.555,-135.83,93.917,4.0913
6.3,-1.1089,7.3219,1.4216,0.17224,-0.23674,0.53155,-0.79482,-7.9579,0.51946,-0.40061,0.18096,-1.9876,-1.4186,15.415,-21.036,-0.91123,0,0,0,5.8921,5.7935,5.8979,5.8385,63.562,5.6902,4.5932,-140.83,93.666,3.5429
6.31,-1.1877,7.326,1.4176,0.18292,-0.24079,0.53072,-0.79177,-7.8006,0.3094,-0.40949,0.16599,-1.9194,-1.3729,16.044,-20.975,-0.86513,0,0,0,5.9598,5.8649,5.9654,5.9079,62.129,6.6254,4.6259,-145.72,93.37,2.9973
6.32,-1.2649,7.328,1.4134,0.19355,-0.24445,0.52999,-0.7886,-7.6371,0.099995,-0.41791,0.15163,-1.854,-1.329,16.658,-20.904,-0.81873,0,0,0,6.0265,5.9352,6.0318,5.9764,60.648,7.5575,4.6531,-150.49,93.029,2.455
6.33,-1.3404,7.328,1.4092,0.20413,-0.24772,0.52935,-0.78534,-7.4675,-0.10865,-0.42586,0.1379,-1.7912,-1.2866,17.257,-20.824,-0.77208,0,0,0,6.092,6.0043,6.097,6.0436,59.12,8.4859,4.675,-155.14,92.643,1.9165
6.34,-1.4142,7.3259,1.4049,0.21467,-0.25062,0.52881,-0.78196,-7.292,-0.31645,-0.43335,0.12484,-1.7311,-1.2459,17.84,-20.734,-0.72525,0,0,0,6.156,6.0718,6.1606,6.1094,57.546,9.4102,4.6915,-159.66,92.213,1.3823
6.35,-1.4862,7.3217,1.4006,0.22517,-0.25317,0.52836,-0.77848,-7.1107,-0.5233,-0.44037,0.11247,-1.6736,-1.2069,18.407,-20.635,-0.67827,0,0,0,6.2185,6.1375,6.2226,6.1735,55.927,10.33,4.7027,-164.05,91.737,0.85289
6.36,-1.5564,7.3154,1.3961,0.23562,-0.25538,0.52801,-0.7749,-6.9239,-0.72913,-0.44691,0.1008,-1.6187,-1.1694,18.958,-20.528,-0.63121,0,0,0,6.2791,6.2014,6.2828,6.2358,54.265,11.245,4.7086,-168.31,91.215,0.32869
6.37,-1.6247,7.3071,1.3916,0.24603,-0.25726,0.52774,-0.77121,-6.7316,-0.93382,-0.45299,0.089854,-1.5663,-1.1335,19.493,-20.411,-0.58412,0,0,0,6.3378,6.2632,6.341,6.2962,52.561,12.154,4.7093,-172.44,90.648,-0.18976
6.38,-1.691,7.2967,1.3871,0.2564,-0.25884,0.52756,-0.76743,-6.5341,-1.1373,-0.4586,0.079648,-1.5164,-1.0992,20.01,-20.285,-0.53704,0,0,0,6.3943,6.3227,6.3971,6.3543,50.817,13.058,4.7048,-176.41,90.034,-0.70198
6.39,-1.7554,7.2844,1.3825,0.26672,-0.26012,0.52745,-0.76354,-6.3315,-1.3395,-0.46373,0.070191,-1.4688,-1.0663,20.509,-20.149,-0.49004,0,0,0,6.4485,6.3799,6.4508,6.4101,49.033,13.955,4.6952,-180.25,89.375,-1.2075
6.4,-1.8176,7.27,1.3778,0.27699,-0.26112,0.52742,-0.75955,-6.124,-1.5403,-0.4684,0.06149,-1.4235,-1.0349,20.99,-20.005,-0.44316,0,0,0,6.5003,6.4345,6.5021,6.4635,47.212,14.845,4.6807,-183.93,88.669,-1.7058
6.41,-1.8778,7.2536,1.3731,0.28721,-0.26186,0.52745,-0.75547,-5.9117,-1.7396,-0.4726,0.053553,-1.3805,-1.0048,21.453,-19.853,-0.39644,0,0,0,6.5494,6.4864,6.5508,6.5142,45.355,15.728,4.6611,-187.46,87.917,-2.1964
6.42,-1.9359,7.2352,1.3683,0.29737,-0.26236,0.52754,-0.75129,-5.695,-1.9373,-0.47633,0.046382,-1.3397,-0.9762,21.897,-19.691,-0.34995,0,0,0,6.5959,6.5354,6.5968,6.5621,43.464,16.603,4.6368,-190.83,87.119,-2.6789
6.43,-1.9917,7.2148,1.3636,0.30747,-0.26262,0.52768,-0.74703,-5.4739,-2.1334,-0.4796,0.039979,-1.3009,-0.94887,22.322,-19.521,-0.30372,0,0,0,6.6395,6.5815,6.6399,6.6072,41.539,17.47,4.6076,-194.03,86.273,-3.1527
6.44,-2.0453,7.1925,1.3588,0.31751,-0.26266,0.52787,-0.74267,-5.2486,-2.3277,-0.4824,0.034342,-1.2643,-0.92283,22.728,-19.342,-0.25781,0,0,0,6.6802,6.6246,6.68,6.6492,39.584,18.328,4.5737,-197.07,85.381,-3.6174
6.45,-2.0967,7.1683,1.3539,0.32747,-0.26249,0.52809,-0.73823,-5.0194,-2.5202,-0.48475,0.029468,-1.2297,-0.89803,23.114,-19.154,-0.21226,0,0,0,6.7177,6.6645,6.7171,6.6881,37.599,19.178,4.5353,-199.93,84.441,-4.0724
6.46,-2.1457,7.1421,1.3491,0.33736,-0.26214,0.52834,-0.73371,-4.7864,-2.7107,-0.48665,0.025351,-1.197,-0.87443,23.48,-18.958,-0.16712,0,0,0,6.7521,6.7011,6.751,6.7238,35.586,20.017,4.4923,-202.62,83.454,-4.5174
6.47,-2.1924,7.1141,1.3442,0.34717,-0.26161,0.52862,-0.72911,-4.5498,-2.8993,-0.4881,0.021985,-1.1663,-0.85199,23.825,-18.754,-0.12243,0,0,0,6.7832,6.7343,6.7816,6.7562,33.547,20.846,4.445,-205.13,82.419,-4.9517
6.48,-2.2367,7.0841,1.3393,0.3569,-0.26092,0.52891,-0.72443,-4.3099,-3.0858,-0.4891,0.019361,-1.1375,-0.83068,24.151,-18.541,-0.078237,0,0,0,6.8109,6.764,6.8089,6.7851,31.484,21.665,4.3933,-207.46,81.337,-5.3749
6.49,-2.2786,7.0524,1.3344,0.36654,-0.26008,0.5292,-0.71969,-4.0669,-3.2701,-0.48966,0.017468,-1.1104,-0.81045,24.455,-18.32,-0.034579,0,0,0,6.8352,6.7903,6.8326,6.8106,29.398,22.473,4.3375,-209.59,80.206,-5.7866
6.5,-2.318,7.0187,1.3295,0.37608,-0.2591,0.5295,-0.71489,-3.8209,-3.4522,-0.48979,0.016295,-1.0852,-0.79128,24.738,-18.092,0.0084999,0,0,0,6.8559,6.8129,6.8529,6.8324,27.292,23.269,4.2776,-211.54,79.028,-6.1862
6.51,-2.355,6.9833,1.3246,0.38553,-0.258,0.52979,-0.71002,-3.5722,-3.6319,-0.4895,0.015828,-1.0618,-0.77313,25.001,-17.855,0.05096,0,0,0,6.873,6.8318,6.8695,6.8507,25.168,24.053,4.2138,-213.28,77.801,-6.5732
6.52,-2.3894,6.9461,1.3197,0.39487,-0.25678,0.53006,-0.7051,-3.321,-3.8092,-0.48878,0.016053,-1.0401,-0.75598,25.242,-17.611,0.092764,0,0,0,6.8864,6.847,6.8825,6.8652,23.027,24.825,4.1462,-214.83,76.526,-6.9473
6.53,-2.4214,6.9071,1.3148,0.40412,-0.25547,0.53032,-0.70013,-3.0674,-3.9841,-0.48764,0.016956,-1.0201,-0.73979,25.461,-17.359,0.13387,0,0,0,6.8961,6.8585,6.8917,6.876,20.872,25.584,4.0749,-216.17,75.202,-7.3078
6.54,-2.4508,6.8664,1.31,0.41326,-0.25406,0.53054,-0.69512,-2.8118,-4.1564,-0.4861,0.01852,-1.0018,-0.72454,25.659,-17.099,0.17425,0,0,0,6.9021,6.866,6.8972,6.8829,18.705,26.329,4.0001,-217.3,73.83,-7.6543
6.55,-2.4776,6.824,1.3051,0.4223,-0.25258,0.53073,-0.69007,-2.5543,-4.326,-0.48416,0.020729,-0.98516,-0.7102,25.835,-16.832,0.21386,0,0,0,6.9042,6.8697,6.8988,6.8861,16.527,27.06,3.9219,-218.21,72.408,-7.9863
6.56,-2.5019,6.7799,1.3003,0.43123,-0.25102,0.53088,-0.68498,-2.2952,-4.493,-0.48183,0.023568,-0.97022,-0.69676,25.99,-16.558,0.25268,0,0,0,6.9024,6.8695,6.8966,6.8853,14.341,27.777,3.8404,-218.91,70.937,-8.3033
6.57,-2.5235,6.7342,1.2955,0.44005,-0.2494,0.53098,-0.67987,-2.0346,-4.6572,-0.47911,0.027019,-0.95694,-0.6842,26.122,-16.277,0.29066,0,0,0,6.8968,6.8654,6.8905,6.8806,12.15,28.479,3.7559,-219.39,69.417,-8.6049
6.58,-2.5426,6.6868,1.2907,0.44876,-0.24774,0.53103,-0.67472,-1.7728,-4.8185,-0.47602,0.031064,-0.94532,-0.6725,26.233,-15.988,0.32779,0,0,0,6.8873,6.8573,6.8804,6.872,9.9543,29.165,3.6684,-219.64,67.847,-8.8905
6.59,-2.559,6.6378,1.286,0.45737,-0.24602,0.53101,-0.66956,-1.51,-4.9769,-0.47256,0.035689,-0.93536,-0.66164,26.321,-15.693,0.36402,0,0,0,6.8738,6.8453,6.8664,6.8594,7.7576,29.836,3.5781,-219.65,66.227,-9.1597
6.6,-2.5727,6.5873,1.2813,0.46588,-0.24427,0.53094,-0.66437,-1.2465,-5.1323,-0.46874,0.040875,-0.92707,-0.65161,26.388,-15.392,0.39934,0,0,0,6.8564,6.8293,6.8485,6.8429,5.562,30.49,3.4852,-219.44,64.558,-9.4123
6.61,-2.5839,6.5352,1.2766,0.47428,-0.2425,0.53079,-0.65918,-0.98234,-5.2847,-0.46457,0.046607,-0.92046,-0.6424,26.432,-15.084,0.43372,0,0,0,6.8351,6.8093,6.8266,6.8225,3.3696,31.127,3.3899,-219,62.841,-9.6483
6.62,-2.5924,6.4816,1.272,0.48258,-0.2407,0.53057,-0.65397,-0.71789,-5.434,-0.46007,0.052871,-0.91553,-0.634,26.455,-14.769,0.46713,0,0,0,6.8098,6.7854,6.8008,6.7981,1.1828,31.746,3.2923,-218.33,61.078,-9.8682
6.63,-2.5983,6.4265,1.2674,0.49079,-0.23888,0.53027,-0.64875,-0.45331,-5.5801,-0.45523,0.059653,-0.91231,-0.6264,26.456,-14.449,0.49956,0,0,0,6.7806,6.7575,6.7711,6.7698,-0.99622,32.348,3.1926,-217.44,59.269,-10.072
6.64,-2.6015,6.37,1.2629,0.4989,-0.23706,0.52988,-0.64353,-0.18884,-5.723,-0.45008,0.066941,-0.91081,-0.6196,26.435,-14.122,0.53098,0,0,0,6.7476,6.7257,6.7374,6.7375,-3.1653,32.931,3.0909,-216.34,57.417,-10.26
6.65,-2.602,6.3121,1.2584,0.50692,-0.23523,0.5294,-0.63831,0.075321,-5.8625,-0.44462,0.074725,-0.91108,-0.6136,26.393,-13.79,0.56137,0,0,0,6.7106,6.69,6.6999,6.7014,-5.3224,33.496,2.9875,-215.03,55.523,-10.433
6.66,-2.6,6.2527,1.254,0.51486,-0.23341,0.52882,-0.63308,0.33895,-5.9987,-0.43886,0.082997,-0.91313,-0.60838,26.329,-13.452,0.59072,0,0,0,6.6698,6.6505,6.6585,6.6614,-7.4654,34.042,2.8823,-213.52,53.589,-10.59
6.67,-2.5953,6.1921,1.2496,0.52271,-0.23159,0.52814,-0.62786,0.60183,-6.1316,-0.43281,0.091749,-0.91702,-0.60396,26.244,-13.109,0.61901,0,0,0,6.6253,6.6071,6.6132,6.6176,-9.5921,34.568,2.7757,-211.8,51.615,-10.733
6.68,-2.5879,6.1301,1.2453,0.53049,-0.22979,0.52735,-0.62264,0.86375,-6.2609,-0.42648,0.10098,-0.92278,-0.60033,26.137,-12.761,0.64623,0,0,0,6.5769,6.56,6.5642,6.5701,-11.701,35.074,2.6677,-209.89,49.604,-10.861
6.69,-2.578,6.0669,1.2411,0.5382,-0.22801,0.52645,-0.61742,1.1245,-6.3868,-0.41989,0.11067,-0.93047,-0.5975,26.01,-12.408,0.67236,0,0,0,6.5249,6.5092,6.5114,6.5188,-13.789,35.56,2.5585,-207.79,47.557,-10.974
6.7,-2.5654,6.0024,1.2369,0.54585,-0.22624,0.52542,-0.6122,1.3839,-6.5091,-0.41304,0.12084,-0.94016,-0.59547,25.861,-12.05,0.6974,0,0,0,6.4692,6.4547,6.4549,6.4639,-15.856,36.025,2.4483,-205.5,45.475,-11.074
6.71,-2.5503,5.9367,1.2328,0.55344,-0.22451,0.52427,-0.60699,1.6417,-6.6277,-0.40594,0.13148,-0.95191,-0.59426,25.693,-11.688,0.72132,0,0,0,6.4099,6.3966,6.3948,6.4054,-17.899,36.469,2.3371,-203.03,43.361,-11.159
6.72,-2.5326,5.8699,1.2288,0.56097,-0.2228,0.52299,-0.60179,1.8977,-6.7428,-0.39861,0.14259,-0.9658,-0.59388,25.504,-11.321,0.74414,0,0,0,6.3471,6.335,6.3311,6.3434,-19.916,36.892,2.2251,-200.38,41.214,-11.231
6.73,-2.5124,5.8019,1.2249,0.56846,-0.22113,0.52157,-0.59659,2.1517,-6.8542,-0.39106,0.15418,-0.98192,-0.59434,25.294,-10.95,0.76583,0,0,0,6.2809,6.2699,6.264,6.2779,-21.906,37.293,2.1125,-197.55,39.038,-11.289
6.74,-2.4896,5.7328,1.221,0.57591,-0.2195,0.52,-0.5914,2.4035,-6.9618,-0.3833,0.16626,-1.0004,-0.59566,25.066,-10.575,0.78639,0,0,0,6.2113,6.2015,6.1934,6.2091,-23.866,37.673,1.9994,-194.56,36.833,-11.334
6.75,-2.4643,5.6627,1.2172,0.58333,-0.21792,0.51827,-0.5862,2.6529,-7.0656,-0.37534,0.17882,-1.0213,-0.59785,24.817,-10.196,0.80581,0,0,0,6.1384,6.1299,6.1195,6.1371,-25.796,38.03,1.8859,-191.41,34.601,-11.366
6.76,-2.4365,5.5915,1.2135,0.59072,-0.21638,0.51638,-0.58102,2.8998,-7.1657,-0.36719,0.19189,-1.0447,-0.60096,24.55,-9.8144,0.8241,0,0,0,6.0624,6.0551,6.0424,6.0618,-27.694,38.365,1.7721,-188.09,32.343,-11.386
6.77,-2.4063,5.5194,1.2098,0.59809,-0.2149,0.51432,-0.57583,3.1438,-7.2619,-0.35886,0.20547,-1.0709,-0.60499,24.263,-9.4292,0.84125,0,0,0,5.9833,5.9772,5.9621,5.9835,-29.558,38.677,1.6582,-184.62,30.062,-11.393
6.78,-2.3737,5.4463,1.2063,0.60546,-0.21347,0.51207,-0.57065,3.385,-7.3543,-0.35037,0.21958,-1.0999,-0.60999,23.959,-9.041,0.85727,0,0,0,5.9012,5.8964,5.8787,5.9022,-31.386,38.966,1.5443,-181,27.757,-11.388
6.79,-2.3386,5.3723,1.2028,0.61281,-0.21211,0.50963,-0.56546,3.623,-7.4427,-0.34172,0.23423,-1.132,-0.61598,23.636,-8.65,0.87214,0,0,0,5.8162,5.8127,5.7925,5.8181,-33.177,39.232,1.4305,-177.23,25.432,-11.371
6.8,-2.3012,5.2974,1.1995,0.62018,-0.21082,0.50698,-0.56028,3.8576,-7.5273,-0.33293,0.24945,-1.1672,-0.62301,23.295,-8.2564,0.88588,0,0,0,5.7286,5.7264,5.7033,5.7312,-34.93,39.474,1.3169,-173.32,23.087,-11.343
6.81,-2.2615,5.2217,1.1962,0.62756,-0.2096,0.50411,-0.55508,4.0888,-7.6078,-0.32401,0.26526,-1.2059,-0.63111,22.937,-7.8606,0.89848,0,0,0,5.6383,5.6375,5.6115,5.6418,-36.643,39.694,1.2037,-169.28,20.724,-11.303
6.82,-2.2195,5.1453,1.193,0.63495,-0.20846,0.501,-0.54989,4.3163,-7.6845,-0.31496,0.28167,-1.2482,-0.64033,22.563,-7.4626,0.90995,0,0,0,5.5456,5.5461,5.5171,5.5499,-38.315,39.889,1.0909,-165.1,18.345,-11.252
6.83,-2.1752,5.0681,1.1899,0.64238,-0.20741,0.49765,-0.54468,4.54,-7.7571,-0.30581,0.29872,-1.2944,-0.65073,22.171,-7.0629,0.9203,0,0,0,5.4506,5.4525,5.4203,5.4557,-39.945,40.06,0.97868,-160.8,15.95,-11.19
6.84,-2.1287,4.9902,1.1869,0.64984,-0.20644,0.49403,-0.53946,4.7597,-7.8257,-0.29656,0.31643,-1.3448,-0.66235,21.764,-6.6615,0.92953,0,0,0,5.3534,5.3568,5.3211,5.3594,-41.531,40.208,0.86714,-156.37,13.542,-11.117
6.85,-2.08,4.9116,1.184,0.65735,-0.20558,0.49014,-0.53422,4.9752,-7.8903,-0.28722,0.33483,-1.3996,-0.67525,21.341,-6.2588,0.93765,0,0,0,5.2542,5.2591,5.2198,5.261,-43.072,40.331,0.75637,-151.83,11.121,-11.034
6.86,-2.0292,4.8324,1.1811,0.66492,-0.20482,0.48593,-0.52896,5.1864,-7.9509,-0.27781,0.35395,-1.4591,-0.6895,20.902,-5.855,0.94466,0,0,0,5.1531,5.1596,5.1165,5.1609,-44.567,40.43,0.64648,-147.17,8.6901,-10.942
6.87,-1.9763,4.7526,1.1784,0.67254,-0.20418,0.48141,-0.52369,5.3932,-8.0074,-0.26833,0.37382,-1.5238,-0.70516,20.45,-5.4503,0.95058,0,0,0,5.0504,5.0585,5.0114,5.0591,-46.015,40.505,0.53757,-142.4,6.25,-10.839
6.88,-1.9213,4.6722,1.1758,0.68024,-0.20365,0.47653,-0.51838,5.5954,-8.0599,-0.2588,0.39449,-1.5939,-0.7223,19.982,-5.0449,0.95541,0,0,0,4.9463,4.9559,4.9046,4.9558,-47.414,40.555,0.42974,-137.53,3.8022,-10.726
6.89,-1.8644,4.5914,1.1732,0.68801,-0.20326,0.47129,-0.51304,5.7928,-8.1083,-0.24923,0.41598,-1.6699,-0.741,19.501,-4.6392,0.95918,0,0,0,4.8409,4.8522,4.7963,4.8513,-48.765,40.581,0.32308,-132.55,1.3482,-10.604
6.9,-1.8055,4.5101,1.1708,0.69587,-0.20301,0.46564,-0.50767,5.9854,-8.1527,-0.23962,0.43833,-1.7522,-0.76133,19.007,-4.2334,0.96188,0,0,0,4.7344,4.7474,4.6868,4.7457,-50.065,40.582,0.21768,-127.48,-1.1104,-10.474
6.91,-1.7447,4.4283,1.1684,0.70383,-0.20291,0.45956,-0.50225,6.1729,-8.193,-0.23,0.46157,-1.8412,-0.78337,18.5,-3.8277,0.96353,0,0,0,4.6271,4.6419,4.5762,4.6393,-51.314,40.559,0.11364,-122.33,-3.5721,-10.334
6.92,-1.682,4.3462,1.1662,0.71188,-0.20296,0.45302,-0.49679,6.3553,-8.2292,-0.22036,0.48575,-1.9374,-0.80719,17.981,-3.4223,0.96416,0,0,0,4.5192,4.5358,4.4648,4.5323,-52.511,40.511,0.011032,-117.08,-6.0355,-10.186
6.93,-1.6176,4.2638,1.164,0.72005,-0.20319,0.44598,-0.49127,6.5325,-8.2614,-0.21072,0.51089,-2.0413,-0.83287,17.45,-3.0176,0.96376,0,0,0,4.411,4.4294,4.3528,4.4249,-53.656,40.438,-0.090046,-111.75,-8.499,-10.029
6.94,-1.5514,4.181,1.162,0.72833,-0.2036,0.43841,-0.48568,6.7043,-8.2896,-0.20108,0.53704,-2.1533,-0.86048,16.908,-2.6136,0.96236,0,0,0,4.3028,4.3229,4.2404,4.3175,-54.746,40.341,-0.18952,-106.35,-10.961,-9.8642
6.95,-1.4835,4.098,1.16,0.73672,-0.2042,0.43025,-0.48003,6.8706,-8.3137,-0.19147,0.5642,-2.274,-0.89009,16.355,-2.2108,0.95998,0,0,0,4.1947,4.2167,4.1281,4.2103,-55.782,40.219,-0.2873,-100.87,-13.421,-9.6916
6.96,-1.414,4.0148,1.1581,0.74524,-0.205,0.42147,-0.47429,7.0314,-8.3338,-0.18189,0.59242,-2.4037,-0.92175,15.793,-1.8093,0.95662,0,0,0,4.0872,4.1109,4.016,4.1035,-56.763,40.072,-0.38333,-95.328,-15.876,-9.5115
6.97,-1.3429,3.9313,1.1564,0.75387,-0.20603,0.41202,-0.46847,7.1865,-8.3499,-0.17234,0.62169,-2.543,-0.95549,15.22,-1.4095,0.95232,0,0,0,3.9806,4.0058,3.9045,3.9975,-57.689,39.901,-0.47751,-89.72,-18.325,-9.3241
6.98,-1.2703,3.8478,1.1547,0.76263,-0.20728,0.40185,-0.46255,7.3358,-8.362,-0.16284,0.65201,-2.6921,-0.99132,14.639,-1.0114,0.94708,0,0,0,3.8751,3.9018,3.794,3.8927,-58.558,39.706,-0.56978,-84.053,-20.767,-9.1296
6.99,-1.1962,3.7641,1.1531,0.7715,-0.20877,0.3909,-0.45651,7.4792,-8.3701,-0.1534,0.68338,-2.8513,-1.0292,14.049,-0.61542,0.94093,0,0,0,3.7712,3.7992,3.6849,3.7893,-59.37,39.486,-0.66008,-78.332,-23.2,-8.9284
7,-1.1207,3.6804,1.1516,0.78047,-0.21052,0.37912,-0.45036,7.6167,-8.3743,-0.14403,0.71575,-3.0206,-1.0692,13.452,-0.22176,0.93388,0,0,0,3.6693,3.6982,3.5776,3.6877,-60.124,39.242,-0.74833,-72.561,-25.622,-8.7206
7.01,-1.0439,3.5966,1.1502,0.78953,-0.21252,0.36646,-0.44407,7.7482,-8.3746,-0.13473,0.74907,-3.2,-1.111,12.847,0.16934,0.92597,0,0,0,3.5697,3.5993,3.4726,3.5884,-60.821,38.974,-0.83447,-66.745,-28.033,-8.5064
7.02,-0.9658,3.5129,1.1489,0.79865,-0.21479,0.35285,-0.43763,7.8736,-8.3709,-0.12551,0.78324,-3.389,-1.1546,12.236,0.55763,0.9172,0,0,0,3.4729,3.5026,3.3705,3.4917,-61.459,38.681,-0.91844,-60.889,-30.431,-8.2863
7.03,-0.88647,3.4292,1.1477,0.80783,-0.21733,0.33824,-0.43102,7.9929,-8.3634,-0.11639,0.81814,-3.587,-1.1997,11.618,0.94288,0.90761,0,0,0,3.3792,3.4085,3.2718,3.398,-62.038,38.365,-1.0002,-54.997,-32.814,-8.0603
7.04,-0.80597,3.3456,1.1466,0.817,-0.22015,0.32257,-0.42425,8.106,-8.3521,-0.10736,0.8536,-3.7926,-1.246,10.995,1.3249,0.8972,0,0,0,3.2892,3.3174,3.1772,3.3078,-62.559,38.025,-1.0796,-49.073,-35.18,-7.8289
7.05,-0.72437,3.2622,1.1456,0.82615,-0.22323,0.30581,-0.41728,8.2128,-8.3369,-0.098446,0.8894,-4.0043,-1.293,10.367,1.7033,0.88602,0,0,0,3.2034,3.2295,3.0873,3.2216,-63.02,37.661,-1.1567,-43.123,-37.529,-7.5921
